gene	mean	median	longest_isoform	merged
SESN2	2350	2350	2350	2350
MED18	902	862	1828	2018
PHACTR4	2326	1843	6049	7314
CR589951.1	102	102	102	102
CR391992.1	394	394	394	394
RNU6ATAC27P	119	119	119	119
RCC1	1463	1121	2845	3872
SNHG3	1613	2119	2535	3997
SNORA73A	206	206	206	206
SNORA73B	204	204	204	204
PRDX3P2	607	607	607	607
AL513497.1	2100	2100	2100	2100
TRNAU1AP	1128	1067	2039	4271
SNHG12	1135	1086	2005	4291
SNORD99	74	74	74	74
SNORA61	130	130	130	130
SNORA44	132	132	132	132
SNORA16A	136	136	137	137
TAF12	1041	1090	1361	2339
RAB42	1404	1404	1951	2201
LINC01715	654	654	687	977
AL360012.1	131	131	131	131
RNU11	134	134	134	134
GMEB1	3065	1984	6405	6454
AL645729.1	131	131	131	131
YTHDF2	1591	879	2825	3721
OPRD1	5259	5259	9302	9330
AL009181.2	1098	1098	1098	1098
AL009181.1	113	113	113	113
EPB41	3624	3918	6390	20029
AL138785.2	331	331	331	331
AL138785.1	101	101	101	101
AL138785.3	282	282	282	282
TMEM200B	2499	2499	2542	2595
AL357500.1	262	262	262	262
SRSF4	1848	939	8094	8772
AL357500.2	170	170	170	170
MECR	915	775	2517	4138
AL590729.1	571	571	571	571
PTPRU	2480	1590	5573	6701
LINC01756	1912	1912	1912	1912
AL671862.1	349	349	349	349
AC092265.1	498	498	498	498
AL645944.2	1953	1953	1953	1953
AL645944.1	493	493	493	493
LINC01648	1515	1515	1515	1515
AL137076.1	551	551	551	551
AL021921.1	93	93	93	93
AL161638.2	504	504	504	504
AL161638.1	481	481	481	481
MATN1	1900	942	3821	4592
MATN1-AS1	1781	1529	3918	4017
AL137857.1	1079	1079	1079	1079
LAPTM5	1364	960	2179	3231
MIR4420	77	77	77	77
AL137027.1	444	444	444	444
LINC01778	1117	1101	1732	2111
RN7SKP91	288	288	288	288
AL445235.1	1711	1711	1711	1711
SDC3	3138	2909	6378	7045
RN7SL371P	273	273	273	273
PUM1	2355	1683	5383	6629
AL356320.2	507	507	507	507
AL356320.1	163	163	163	163
SELENOWP1	252	252	252	252
AC114495.1	436	436	436	436
NKAIN1	1035	569	2936	3334
SNRNP40	1010	751	1886	3843
AC114495.2	488	488	488	488
ZCCHC17	1456	1536	1732	1923
AL451070.1	439	439	439	439
FABP3	739	659	1101	1402
SERINC2	1960	2070	2830	3481
AC209007.1	1341	1341	1341	1341
RNU6-40P	107	107	107	107
LDC1P	1519	1244	2267	3552
AC209007.2	114	114	114	114
LINC01226	1423	555	5014	9829
AC114488.1	488	488	591	813
TINAGL1	1722	926	4765	5287
HCRTR1	1493	1642	2003	2558
PEF1	839	745	1614	2221
PEF1-AS1	694	695	900	2212
AC114488.2	478	478	478	478
COL16A1	1458	826	5414	9427
ADGRB2	3315	3804	5413	7485
MIR4254	76	76	76	76
AL354919.2	537	537	537	537
SPOCD1	1894	2105	3960	7085
AL354919.1	1972	1972	1972	1972
AL136115.2	588	588	588	588
PTP4A2	1049	673	3855	6650
AL136115.1	517	517	517	517
AL136115.3	1875	1875	1875	1875
KHDRBS1	2160	2348	2732	3538
AL445248.1	625	625	625	625
TMEM39B	1387	1537	2088	2787
MIR5585	59	59	59	59
AL445248.2	291	291	291	291
KPNA6	3282	2451	7347	7449
AL049795.2	667	667	667	667
TXLNA	4915	4915	4989	5091
CCDC28B	956	881	1415	1886
AL049795.1	714	714	786	1357
IQCC	2122	2089	2252	2478
DCDC2B	1626	1626	1883	1889
TMEM234	1244	1036	2757	3841
EIF3I	793	693	1459	1726
MTMR9LP	1592	1698	2777	3114
FAM167B	947	947	947	947
LCK	1390	1060	2168	3342
AL121991.1	260	260	260	260
AL109945.2	109	109	109	109
HDAC1	1058	827	2399	3956
MARCKSL1	1549	1549	1549	1549
BSDC1	1370	800	4695	6370
GAPDHP20	1007	1007	1007	1007
LRRC37A12P	1800	1800	1800	1800
AL356986.1	341	341	341	341
RN7SL122P	301	301	301	301
AL033529.1	3450	3450	3450	3450
ZBTB8B	12866	12866	12866	12866
ZBTB8A	4517	4517	7089	7089
ZBTB8OS	668	598	1613	3504
AC114489.1	102	102	102	102
RBBP4	1435	700	7888	9495
SYNC	1612	1196	3506	3725
AC114489.2	395	395	395	395
KIAA1522	3528	5293	5493	6020
YARS1	1537	1105	3236	8217
S100PBP	1282	631	4222	8739
FNDC5	1173	738	2827	3195
HPCA	705	539	1412	1964
TMEM54	765	758	1030	1417
AL031602.2	575	575	575	575
RNF19B	2484	2547	2585	2597
AL355864.1	526	526	526	526
AL355864.2	117	117	117	117
AK2	1756	883	5967	9618
AL020995.2	341	341	341	341
AL020995.1	1435	1435	1435	1435
AZIN2	1668	877	5841	9561
AL662907.1	1361	1361	1361	1361
TRIM62	1650	1222	3853	4012
AL662907.2	3439	3439	3439	3439
AL662907.3	980	980	1928	1943
ZNF362	1508	718	3194	3391
AL513327.3	469	469	469	469
A3GALT2	1023	1023	1023	1023
AL513327.1	801	834	1430	4010
PHC2	1708	1116	3873	4973
MIR3605	100	100	100	100
RN7SKP16	299	299	299	299
AL513327.2	490	490	490	490
TLR12P	2705	2705	2705	2705
ZSCAN20	2520	2367	4316	5308
AC115285.1	736	736	736	736
CSMD2	6755	4380	13692	18269
HSPD1P14	1616	1616	1616	1616
HMGB4	1478	1486	2504	2560
CSMD2-AS1	887	929	1369	2618
RNA5SP42	115	115	115	115
C1orf94	2599	2599	3056	3345
AC115286.1	434	434	434	434
AC099565.1	1450	1450	1450	1450
MIR552	96	96	96	96
SMIM12	2268	1764	5691	10317
GJB5	1355	1355	1355	1355
GJB4	1444	1444	1444	1444
AL121988.1	560	560	560	560
GJB3	1985	1985	2183	2353
GJA4	1340	1340	1621	1716
AL122010.1	719	719	719	719
DLGAP3	2660	3586	3920	4041
AC114490.3	3171	3171	3171	3171
AC114490.1	1416	1416	1895	1895
AC114490.2	3096	3096	3096	3096
TMEM35B	919	919	919	919
ZMYM6	2295	1473	6241	9590
ZMYM1	2509	2441	4608	5202
RPL12P45	478	478	478	478
EFCAB14P1	462	462	462	462
AL590434.2	1888	1888	1888	1888
SFPQ	1307	785	3743	7423
AL590434.1	94	94	94	94
ZMYM4	2565	562	7368	7899
RN7SL503P	303	303	303	303
AL160000.1	152	152	152	152
RPL5P4	887	887	887	887
ZMYM4-AS1	459	459	459	459
AL356362.1	319	319	319	319
KIAA0319L	1436	870	4467	9144
AC004865.1	1003	1003	1003	1003
NCDN	2306	2238	3747	4919
AC004865.2	572	572	862	1040
TFAP2E	1812	1812	2245	2272
PSMB2	3253	4212	4421	4523
C1orf216	1230	575	2628	3046
CLSPN	3748	3990	8474	9553
AL354864.1	536	536	536	536
AGO4	2698	522	7277	7428
AGO1	6843	3996	13697	13875
AL139286.3	1802	1802	1802	1802
AL139286.2	402	402	402	402
AGO3	4337	1725	19645	21137
AL138787.2	376	376	385	659
AL138787.1	1278	1278	1665	1665
TEKT2	1323	1490	1726	1947
ADPRHL2	1651	1651	1651	1651
COL8A2	3718	4449	4671	4671
TRAPPC3	1099	1085	2425	3524
MAP7D1	1473	906	3463	5277
RN7SL131P	256	256	256	256
THRAP3	2996	3339	4409	4724
UBE2V2P4	260	260	260	260
SH3D21	2508	2289	5986	8331
EVA1B	870	870	1060	1193
AL591845.1	4849	4849	4849	4849
STK40	2326	2254	4832	5582
LSM10	755	860	1006	1506
RNU4-27P	139	139	139	139
OSCP1	849	735	1463	2435
SNORA63C	129	129	129	129
MRPS15	1307	1283	2129	2865
CSF3R	1977	1659	6079	8430
FTLP18	523	523	523	523
AL596257.1	2693	2693	2693	2693
AC117945.2	1523	1523	1523	1523
AC117945.1	620	620	778	778
GRIK3	3389	1756	9496	10502
AL031430.1	1041	1041	1041	1041
AL353604.1	1804	1993	2824	3154
MIR4255	72	72	72	72
RNU6-636P	107	107	107	107
RNA5SP43	111	111	111	111
RPS29P6	145	145	145	145
LINC01137	1631	1631	1867	3019
ZC3H12A	1590	1623	2721	3091
MIR6732	60	60	60	60
MEAF6	1263	1350	2159	3488
MIR5581	60	60	60	60
SNIP1	2187	1833	4537	5702
FTH1P1	528	528	528	528
AL034379.1	253	253	253	253
DNALI1	1775	1669	3537	4454
GNL2	967	629	2412	5749
AL513220.1	1327	1327	1327	1327
RSPO1	2509	2408	2890	3069
C1orf109	1108	755	2626	4438
CDCA8	2338	2338	2372	2407
EPHA10	1921	2000	5473	8162
AC104336.1	101	101	101	101
ACTN4P2	1890	1890	1890	1890
AL929472.1	429	429	429	429
MANEAL	1851	1933	2684	3021
AL929472.3	700	700	700	700
YRDC	1848	1848	1848	1848
C1orf122	1253	1281	2229	2231
MTF1	4182	4182	7952	8004
AL929472.4	691	691	691	691
AL929472.2	481	481	481	481
INPP5B	2460	3230	4692	8927
AL929472.5	81	81	81	81
RNU6-584P	95	95	95	95
AL603790.1	272	272	272	272
SF3A3	940	775	2782	3902
RNU6-510P	109	109	109	109
FHL3	1140	1091	1656	2004
UTP11	1229	1225	1894	3058
POU3F1	2970	2970	2970	2970
MIR3659HG	583	583	593	684
AL139158.1	340	340	340	340
MIR3659	47	47	47	47
LINC02786	1562	1562	1562	1562
AL390839.1	1033	1033	1033	1033
AL390839.2	1239	1239	1239	1239
LINC01343	1573	1573	2287	2577
AL513479.1	590	590	590	590
RNU6-753P	107	107	107	107
LINC01685	1266	1226	1660	3663
AL354702.1	1963	1963	1963	1963
AL354702.2	614	514	890	1240
RRAGC	1621	1613	2689	5114
AL139260.2	2174	2174	2174	2174
AL139260.1	668	631	1171	2004
AL139260.3	1712	1573	3226	3550
GJA9	2086	2086	2277	2430
RHBDL2	1569	1880	2130	2824
RNU6-605P	108	108	108	108
AL714019.1	101	101	101	101
EIF1P2	350	350	350	350
AKIRIN1	1494	1286	2685	2685
NDUFS5	519	519	544	548
MACF1	5665	2561	24836	42721
RNU6-608P	104	104	104	104
RNA5SP44	133	133	133	133
AL442071.2	1943	1943	1943	1943
AL442071.1	558	558	558	558
HSPE1P8	287	287	287	287
BMP8A	5654	5654	5654	5654
OXCT2P1	1555	1555	1555	1555
PPIEL	1473	1068	2752	5400
PABPC4	1209	743	3591	6791
PABPC4-AS1	905	905	1324	1416
SNORA55	135	135	135	135
HEYL	4075	4075	4075	4075
AL035404.2	304	304	304	304
NT5C1A	1107	1107	1107	1107
HPCAL4	4610	4613	4770	4770
PPIE	1490	927	4640	11107
AL035404.1	568	568	568	568
RNU7-121P	62	62	62	62
BMP8B	4821	4821	4821	4821
OXCT2	1825	1825	1825	1825
BMP8B-AS1	1218	1218	1218	1218
AL033527.3	1196	1196	1196	1196
AL033527.2	154	154	154	154
AL033527.4	851	851	901	1548
LINC02811	673	673	673	673
TRIT1	1408	922	5054	5615
AL033527.1	113	113	113	113
MYCL	2278	2590	3509	5043
MYCL-AS1	784	784	784	784
AL663070.1	109	109	109	109
MFSD2A	1507	1476	2436	4006
AL663070.2	749	749	749	749
CAP1	1272	817	3107	3816
PPT1	1710	1955	4011	5095
AL512599.1	701	701	701	701
RLF	6233	6233	6233	6233
RNU6-1237P	107	107	107	107
TMCO2	623	623	696	846
AL050341.2	1523	1523	1523	1523
ZMPSTE24	1149	548	2970	3433
AL050341.1	312	312	312	312
COL9A2	1174	760	2883	4329
AL031985.2	480	480	480	480
SMAP2	1913	2487	2907	3603
AL031985.1	419	419	419	419
AL031985.4	674	674	674	674
ZFP69B	2171	2163	2382	2566
AL031985.3	2442	2442	2442	2442
AL603839.4	1005	1005	1005	1005
ZFP69	1813	2104	2796	3172
AL603839.3	609	609	609	609
EXO5	1207	864	2567	3096
AL603839.1	432	432	432	432
AL603839.2	549	549	549	549
ZNF684	1229	1034	2102	3107
AL356379.2	720	720	720	720
AL356379.1	127	127	127	127
GTF2F2P2	723	723	723	723
RIMS3	3186	1426	7276	7276
AL031289.2	1677	1677	1677	1677
AL031289.1	468	468	468	468
NFYC-AS1	1684	1684	1684	1684
NFYC	1190	1202	2362	5999
MIR30E	92	92	92	92
MIR30C1	89	89	89	89
KCNQ4	3005	2885	4324	4408
RN7SL326P	296	296	296	296
CITED4	1310	1310	1310	1310
AC119677.1	471	471	471	471
AL391730.1	921	921	921	921
AL391730.2	1268	1268	1268	1268
UBE2V1P8	265	265	265	265
CTPS1	2573	2342	5339	11152
SLFNL1-AS1	4803	4803	4803	4803
SLFNL1	2590	2119	4354	4354
SCMH1	2143	2950	3323	4447
RPL23AP17	511	511	511	511
AC093151.7	4435	4435	4435	4435
AC093151.2	727	666	1062	2248
AC093151.1	313	313	313	313
AC093151.5	1085	1012	1347	1347
FOXO6	1937	1937	2398	2398
FOXO6-AS1	396	396	396	396
RNA5SP45	92	92	92	92
EDN2	666	485	1253	1649
HIVEP3	6262	2366	12601	14606
AL445933.2	265	265	265	265
AL445933.1	2240	2240	2240	2240
AC119676.1	81	81	81	81
AL158216.1	1186	1186	1186	1186
HNRNPFP1	1134	1134	1134	1134
AC114492.1	454	454	454	454
GUCA2B	604	604	604	604
GUCA2A	597	597	597	597
FOXJ3	3659	5111	5359	6903
AC096540.1	662	662	662	662
RIMKLA	5712	5712	10560	10621
AL513331.1	397	397	397	397
ZMYND12	1044	1095	1530	2181
PPCS	1089	879	2265	3408
CCDC30	2163	2037	6822	25208
AL445669.1	762	762	762	762
TMSB4XP1	135	135	135	135
RNU6-536P	107	107	107	107
AL445669.2	421	421	421	421
PPIH	587	665	787	1375
AC098484.4	1959	1959	2034	3308
AC098484.2	604	604	604	604
YBX1	1514	1152	2975	3402
CLDN19	2652	2847	3523	3608
P3H1	1774	2282	3001	6371
C1orf50	1958	589	4781	5315
AC098484.3	867	825	1008	1582
AC098484.1	487	487	487	487
TMEM269	1587	1240	3353	4576
SVBP	726	708	814	1360
ERMAP	1974	1621	3949	5725
AL512353.1	1083	610	3133	3778
ZNF691	1571	1683	1935	2036
AL512353.2	2032	2032	2032	2032
AL512353.3	1333	1333	1333	1333
ATP6V1E1P1	681	681	681	681
SLC2A1	1271	594	3364	4419
ATP6V0CP4	439	439	439	439
SLC2A1-AS1	1874	1646	3080	4280
AC099795.1	638	621	759	1097
RNU6-880P	107	107	107	107
AL161637.2	89	89	89	89
AL161637.1	413	413	413	413
FAM183A	475	488	536	843
EBNA1BP2	991	933	1504	2848
MIR6733	61	61	61	61
CFAP57	2037	1633	4244	5764
RNA5SP46	120	120	120	120
TMEM125	1277	1804	1850	1926
C1orf210	1057	1057	1485	1521
TIE1	1193	636	3893	6692
MPL	1963	1815	3692	3996
AL139289.2	557	557	557	557
AL139289.1	661	661	661	661
CDC20	1151	1202	1778	2013
ELOVL1	949	848	1623	2504
MIR6734	68	68	68	68
MED8	1253	1186	1939	2675
MED8-AS1	731	731	731	731
SZT2	3804	2246	14111	25686
SZT2-AS1	699	699	699	699
MIR6735	73	73	73	73
HYI	931	796	2228	2772
HYI-AS1	545	545	545	545
PTPRF	3338	3322	7721	10792
KDM4A	1461	852	4494	5192
AL451062.4	4037	4037	4037	4037
KDM4A-AS1	1051	685	3389	4224
ST3GAL3	1678	1805	4777	18689
AL451062.1	467	467	467	467
AL451062.3	90	90	90	90
AL451062.2	271	271	271	271
MIR6079	62	62	62	62
SHMT1P1	1315	1315	1315	1315
ARTN	859	524	1944	2656
AL357079.1	2216	2216	2216	2216
AL357079.3	422	482	490	553
IPO13	1092	501	3883	5072
AL357079.2	2047	2047	2047	2047
DPH2	1297	1000	2495	3019
ATP6V0B	1045	962	2441	3259
B4GALT2	1505	1466	2627	3781
CCDC24	991	832	1658	2419
SLC6A9	1661	1903	3130	5247
AL139220.2	833	630	2627	9830
AL139220.1	516	516	516	516
KRT8P47	1385	1385	1385	1385
RN7SL479P	300	300	300	300
KLF17	1925	1925	3156	3156
AL356653.1	354	354	354	354
KLF18	2280	2280	2280	2280
AL359839.2	1163	1163	1163	1163
AL359839.1	96	96	96	96
OOSP1P1	274	274	274	274
AL035417.1	214	214	214	214
AL035417.2	796	796	796	796
DMAP1	1172	874	4552	5599
ERI3	937	973	1733	2785
ERI3-IT1	616	616	616	616
RNU6-369P	102	102	102	102
RNF220	1637	1058	3828	9663
MIR5584	60	60	60	60
TMEM53	1452	1579	2235	3560
ARMH1	919	747	2291	3363
RNU5F-1	117	117	117	117
RNU5D-1	117	117	117	117
KIF2C	1315	999	2955	3646
AL592166.1	545	545	580	765
RPS8	800	815	1115	2791
SNORD55	80	80	80	80
SNORD46	104	104	104	104
SNORD38A	70	70	70	70
SNORD38B	68	68	69	69
RPS15AP11	388	388	388	388
BEST4	2513	2513	2513	2513
PLK3	1295	876	2490	3343
TCTEX1D4	769	769	769	769
BTBD19	1060	937	2619	3480
PTCH2	4365	4387	4410	5334
RNU5E-6P	116	116	116	116
AL136380.1	162	162	162	162
EIF2B3	1041	860	1923	3410
RNA5SP47	109	109	109	109
CCNB1IP1P1	835	835	835	835
PPIAP35	492	492	492	492
MRPS17P1	3144	3144	3144	3144
HECTD3	1597	914	3607	5087
UROD	987	933	2138	4032
ZSWIM5	3296	3633	5868	6221
OSTCP5	453	453	453	453
LINC01144	1710	1710	1710	1710
HPDL	1785	1785	1785	1785
MUTYH	1331	1176	2533	5877
AL451136.1	2768	2768	2768	2768
TOE1	1360	1074	2253	2438
TESK2	2280	2810	3072	3320
PPIAP36	325	325	325	325
CCDC163	1520	1620	2105	2989
MMACHC	2402	1514	5084	5084
PRDX1	787	702	1235	1505
HMGB1P48	598	598	598	598
AKR1A1	854	807	1818	3123
AL355480.3	105	105	105	105
AL355480.1	103	103	103	103
NASP	1315	874	3652	8153
AL355480.2	93	93	93	93
AL355480.4	74	74	74	74
CCDC17	1740	2037	3057	3526
GPBP1L1	1348	784	3642	7434
RPS15AP10	382	382	382	382
AL604028.2	787	787	787	787
TMEM69	1093	1093	1465	1465
IPP	1547	1337	3114	3708
AL604028.1	597	597	597	597
AL603882.1	681	681	681	681
MAST2	2482	901	5737	8060
TMA16P2	601	601	601	601
PIK3R3	3191	3118	5607	7408
AL358075.4	1553	1553	1553	1553
AL358075.1	672	672	672	672
AL358075.3	225	225	225	225
AL358075.2	339	339	339	339
TSPAN1	939	890	1619	2372
P3R3URF	395	395	395	395
POMGNT1	1656	1094	3480	6253
LURAP1	1881	1881	1881	1881
RAD54L	1240	773	3114	4118
LRRC41	2694	2894	4129	8600
UQCRH	618	621	708	1362
NSUN4	2153	2108	4359	8476
AL122001.1	370	370	370	370
FAAH	1143	1082	2042	2724
FAAHP1	638	616	1238	2474
LINC01398	1157	1104	1400	1763
DMBX1	3969	3969	5057	5075
TMEM275	1605	1605	1605	1605
MKNK1-AS1	1869	1869	2444	2529
KNCN	1134	822	2330	2820
MKNK1	1213	682	3411	8069
MOB3C	3048	2812	5724	5915
ATPAF1	1287	1110	4153	5652
NENFP1	466	466	466	466
TEX38	762	739	1003	1466
EFCAB14-AS1	495	495	500	584
EFCAB14	2001	972	5815	6333
AL593856.1	805	805	805	805
CYP4B1	1244	1300	2173	3370
CYP4Z2P	1552	1552	1590	1676
AL450996.1	1202	1202	1202	1202
AL731892.1	1192	1192	1192	1192
CYP4A11	1658	1760	2530	3897
CYP4A26P	196	196	196	196
CYP4A43P	121	121	121	121
CYP4A27P	190	190	190	190
CYP4A44P	154	154	154	154
CYP4X1	1405	1405	2261	2449
CYP4Z1	1349	1349	2162	2252
CYP4A22-AS1	921	921	921	921
CYP4A22	1887	1760	2537	3855
MTND1P34	671	671	671	671
LINC00853	667	667	667	667
PDZK1IP1	771	778	838	1430
TAL1	2108	1150	5021	5720
AL135960.1	4010	4010	4010	4010
STIL	3116	3410	5236	7305
CMPK1	1235	953	2941	3277
LINC01389	482	482	482	482
FOXE3	1787	1787	1787	1787
FOXD2-AS1	2505	2505	2505	2505
FOXD2	4673	4673	4673	4673
AL356458.1	465	465	465	465
RPL21P24	449	449	449	449
ATP6V0E1P4	242	242	242	242
LINC01738	1461	1461	1461	1461
TRABD2B	3118	1218	7517	7548
AL691459.1	410	410	410	410
AC096541.1	1806	1806	1806	1806
LINC02794	681	743	789	1477
AL356289.1	292	292	292	292
CYP46A4P	267	267	267	267
SKINT1L	688	697	817	2011
AL356289.2	2662	2662	2677	2677
AL109659.1	651	651	651	651
SLC5A9	1942	1970	3769	4537
AL109659.2	1683	1683	1683	1683
AL109659.3	951	951	951	951
SPATA6	1661	898	4993	5868
PPP1R8P1	1044	1044	1044	1044
RNU6-723P	107	107	107	107
AL356968.2	1240	1240	1240	1240
RNU4-61P	107	107	107	107
AL356968.1	474	474	474	474
AGBL4	1703	1348	3948	7557
AL391844.1	1858	1858	1858	1858
BEND5	864	540	1693	2143
AL645507.1	573	573	573	573
AC099788.1	795	795	795	795
AGBL4-AS1	568	568	568	568
AGBL4-IT1	514	514	514	514
AL390023.1	262	262	262	262
ZNF859P	1964	1964	1964	1964
AL645730.1	1900	1900	1900	1900
MTND2P29	407	407	407	407
ELAVL4	1934	1622	4001	8384
AL583843.1	348	348	348	348
ELAVL4-AS1	855	855	855	855
AL592182.1	250	250	250	250
LINC02808	712	626	1722	3528
AL592182.2	3306	3306	3306	3306
AL596275.1	877	877	877	877
HMGB1P45	653	653	653	653
FCF1P6	582	582	582	582
DMRTA2	2949	2949	3069	3157
AL049637.1	930	930	930	930
FAF1	2408	1643	6838	7561
FAF1-AS1	504	504	504	504
RNU6-1026P	107	107	107	107
PHBP12	811	811	811	811
MRPS6P2	370	370	370	370
CDKN2C	1996	2078	2912	3026
MIR4421	69	69	69	69
MIR6500	86	86	86	86
C1orf185	726	747	921	1118
AL162430.1	110	110	110	110
CFL1P2	684	684	684	684
LINC01562	2381	2381	2381	2381
RNF11	1539	951	3073	3111
AL162430.2	877	877	877	877
AL162430.3	435	435	435	435
TTC39A	1560	954	6290	9359
TTC39A-AS1	683	683	812	1222
EPS15	1834	859	5162	7494
AL671986.1	955	955	955	955
RNU6-877P	107	107	107	107
AC104170.1	678	678	678	678
EPS15-AS1	308	308	362	476
RNU6-1281P	107	107	107	107
CALR4P	1500	1454	2383	2724
OSBPL9	1708	863	4523	10239
GAPDHP51	1000	1000	1000	1000
SLC25A6P3	880	880	880	880
AL050343.1	122	122	122	122
NRDC	1855	1022	3891	6768
AL050343.2	755	748	1292	1822
AL050343.3	280	280	280	280
MIR761	59	59	59	59
TSEN15P2	358	358	358	358
RAB3B	12455	12455	12455	12455
RNA5SP48	126	126	126	126
AL445685.2	342	342	342	342
RN7SL290P	300	300	300	300
TXNDC12	866	800	1413	2861
AL445685.3	1983	1983	1983	1983
KTI12	1708	1708	1708	1708
AL445685.1	762	762	762	762
TXNDC12-AS1	405	405	405	405
BTF3L4	1381	843	4527	5940
ZFYVE9	3624	4566	5193	5812
RN7SL788P	316	316	316	316
AL139156.2	340	340	340	340
AL139156.1	844	844	844	844
PDCL3P6	706	706	706	706
AL139156.3	394	394	394	394
DNAJC19P7	344	344	344	344
ANAPC10P1	556	556	556	556
CC2D1B	2061	2018	5631	7490
AL513218.1	391	391	391	391
AL513218.2	948	948	948	948
PLA2G12AP1	568	568	568	568
ORC1	2848	2846	3121	3127
PRPF38A	2404	1059	5229	5613
TUT4	2123	1010	5858	15058
AL591167.1	457	457	457	457
EEF1GP7	700	700	700	700
GPX7	1051	1051	1229	1692
SHISAL2A	1230	1199	2004	2695
COA7	2443	2443	3978	4138
NDUFS5P3	321	321	321	321
RN7SL62P	297	297	297	297
ZYG11B	5212	5212	8130	8193
RNU2-30P	141	141	141	141
RPS13P2	442	442	442	442
RNU6-969P	105	105	105	105
ZYG11A	4016	3932	4444	4684
AC099677.3	379	379	379	379
ECHDC2	1200	835	5771	11578
AC099677.1	174	174	174	174
AC099677.2	175	175	175	175
SCP2	1605	1299	3928	6487
AC099677.4	99	99	99	99
AC099677.6	88	88	88	88
AC099677.5	100	100	100	100
H3P2	395	395	395	395
AL445183.3	502	502	502	502
TUBBP10	1301	1301	1301	1301
PODN	1964	1852	3217	4869
AL445183.1	467	467	467	467
HIGD1AP11	280	280	280	280
SLC1A7	2466	2477	3382	5409
AL445183.2	1865	1865	1865	1865
AL606760.4	718	718	718	718
AL606760.2	718	718	912	1304
CPT2	1107	1107	1107	1107
CZIB	1141	1009	1919	4509
AL606760.3	3581	3581	3581	3581
MAGOH	646	678	725	1353
AL606760.1	1357	1291	1649	1937
LRP8	2985	2869	10830	19353
AL355483.3	468	468	468	468
AL355483.1	675	675	675	675
AL355483.2	752	752	752	752
LINC01771	567	567	567	567
AC119428.2	886	886	886	886
AC119428.1	384	384	384	384
LINC02812	834	834	853	936
SLC25A3P1	949	703	2532	3165
AL365445.1	79	79	79	79
DMRTB1	1369	1369	1940	2468
GLIS1	2805	2805	2806	3106
RNU7-95P	62	62	62	62
NDC1	2668	2668	4552	4720
AL049745.1	136	136	136	136
AL049745.2	286	286	286	286
YIPF1	1287	1009	1826	2041
DIO1	897	688	1861	2279
HSPB11	779	834	894	3238
LRRC42	1196	1044	1764	2164
HNRNPA3P12	1065	1065	1065	1065
LDLRAD1	1859	2209	2365	2365
TMEM59	1644	1024	6469	9164
AL353898.3	1752	1752	1752	1752
TCEANC2	3668	2532	10426	12159
MIR4781	76	76	76	76
AL353898.1	238	238	238	238
AL353898.2	257	257	257	257
CDCP2	2175	2175	2727	3233
AL357673.2	4973	4973	4973	4973
AL357673.1	866	784	1268	1851
CYB5RL	2391	1248	5771	8669
MRPL37	1088	1025	1582	2552
SSBP3	1202	851	3180	5385
SSBP3-AS1	2645	2645	2645	2645
AL161644.1	1156	1156	1156	1156
AL035415.1	289	289	289	289
AC099796.2	1053	1053	1053	1053
LINC02784	683	683	683	683
AC099796.1	108	108	108	108
HNRNPA1P63	963	963	963	963
ACOT11	3058	2875	6354	9767
FAM151A	1709	1709	1975	2006
AL590093.1	623	623	623	623
MROH7	3096	3412	4541	9019
MROH7-TTC4	4880	4936	6088	7102
TTC4	1724	1996	2355	3485
PARS2	2356	2356	2356	2356
TTC22	1838	2133	3393	6087
AC096536.1	343	343	343	343
LEXM	1708	1708	1768	1768
DHCR24	2619	2801	5294	6194
AC096536.3	831	831	831	831
AC096536.2	575	575	575	575
DHCR24-DT	464	427	597	770
AL590440.2	1241	1151	1603	1740
TMEM61	1257	1257	1257	1257
AL590440.1	428	428	428	428
BSND	9781	9781	9781	9781
PCSK9	2506	2858	3885	5706
USP24	2011	596	10801	12017
MIR4422HG	1334	1334	2003	2596
GYG1P3	994	994	994	994
MIR4422	83	83	83	83
AL603840.1	1134	907	4034	8444
GOT2P1	1312	1312	1312	1312
MTCO2P34	610	610	610	610
RN7SKP291	325	325	325	325
RNU6-830P	107	107	107	107
AL109742.1	102	102	102	102
LINC01755	1381	531	3159	3404
LINC01753	627	616	691	696
PIGQP1	430	430	430	430
AL353681.1	731	731	731	731
AC119674.1	975	1021	1858	7874
RPSAP20	890	890	890	890
