gene	mean	median	longest_isoform	merged
IFNLR1	1829	1476	4566	4940
LINC02800	1849	1849	1849	1849
GRHL3-AS1	856	856	856	856
GRHL3	1491	1683	2834	3905
STPG1	1684	791	6016	8511
NIPAL3	2660	1757	5481	9396
RCAN3AS	425	426	559	762
RCAN3	1997	1691	6863	7138
NCMAP-DT	1445	1445	1445	1445
NCMAP	4021	4021	4063	4146
RP11-496D1.2	348	348	348	348
SRRM1	1247	721	3735	7922
RP11-373M8.2	886	886	886	886
CLIC4	2021	1697	4253	4467
RNU6-1208P	107	107	107	107
RUNX3	2418	2629	4340	4922
MIR6731	72	72	72	72
RUNX3-AS1	820	820	820	820
RP11-84D1.2	2443	2443	2443	2443
MIR4425	84	84	84	84
LINC02793	932	932	1108	1431
RP4-799D16.1	552	552	614	863
IFITM3P7	402	402	402	402
RP4-706G24.1	988	988	988	988
SYF2	1270	1341	1962	3773
RP3-465N24.7	2190	2190	2190	2190
RP3-465N24.8	760	760	760	760
RSRP1	1070	700	3034	6730
RP3-465N24.6	485	485	485	485
RP3-465N24.5	459	459	459	459
RHD	1669	1466	3007	3313
SDHDP6	480	480	480	480
RP11-335G20.7	459	459	459	459
TMEM50A	1069	882	2266	3010
RHCE	1094	1142	1810	2433
RP3-469D22.1	478	478	478	478
MACO1	2670	3090	3940	3979
LDLRAP1	1536	913	4670	5371
RP11-70P17.1	483	483	483	483
MAN1C1	2440	2544	4647	9702
RP1-187B23.1	2224	2224	2224	2224
SELENON	3040	3122	4314	4403
RP1-317E23.6	451	451	568	792
RP1-317E23.3	1086	517	2307	2793
MTFR1L	1219	815	3262	5797
RP1-317E23.7	222	222	222	222
AUNIP	1338	1392	2161	2408
RP1-125I3.2	849	849	849	849
PAQR7	2854	2854	3023	3244
STMN1	1327	1137	2947	6247
SNRPFP2	251	251	251	251
RP1-125I3.4	140	140	140	140
MIR3917	93	93	93	93
PAFAH2	1240	748	3487	3795
RNU6-110P	104	104	104	104
ENSG10010139548.1	125	125	125	125
ENSG10010134544.1	84	84	84	84
EXTL1	1546	780	4020	4542
SLC30A2	2353	3097	3249	3483
RP11-96L14.9	941	941	941	941
TRIM63	1567	1567	1770	2576
PDIK1L	3370	4182	4279	4560
FAM110D	2799	2799	2799	2799
C1orf232	775	775	1085	1203
ZNF593OS	811	658	1468	2073
ZNF593	668	668	698	732
CNKSR1	1232	754	2673	3960
CATSPER4	1738	1831	1867	2030
ZPLD2P	1047	874	2108	3191
RP11-231P20.6	899	899	899	899
CEP85	2195	2523	3935	5145
RP11-231P20.5	358	358	358	358
SH3BGRL3	759	759	768	876
UBXN11	1577	1673	2646	4704
CD52	476	467	581	934
CRYBG2	1722	743	6259	6895
RP11-569G9.7	346	346	346	346
ZNF683	1097	936	1712	2379
LIN28A	3716	3716	3975	3975
DHDDS	1066	629	3338	5608
RP3-476K8.4	535	535	535	535
DHDDS-AS1	834	834	1140	1261
HMGN2	1028	991	1940	3189
DPPA2P2	897	897	897	897
RPS6KA1	1339	586	3202	5884
MIR1976	52	52	52	52
RN7SL679P	304	304	304	304
RNU7-29P	64	64	64	64
RP11-492M19.3	238	238	238	238
ENSG10010138693.1	104	104	104	104
RP4-785J1.1	235	235	235	235
RP5-968P14.2	2000	2000	2000	2000
ARID1A	3365	2699	8595	15939
PIGV	3286	3291	4972	5872
RN7SL165P	291	291	291	291
RP1-50O24.8	177	177	177	177
ZDHHC18	1696	1002	5045	5460
SFN	1308	1308	1308	1308
GPN2	1400	739	4665	4966
RP1-50O24.6	306	306	306	306
GPATCH3	1064	546	2125	2226
NUDC	1009	818	1792	2848
NR0B2	1165	1165	1165	1165
KDF1	1753	1753	1855	1855
RPL12P13	497	497	497	497
RPL32P6	397	397	397	397
OSTCP2	444	444	444	444
TRNP1	1268	1268	1961	1979
TENT5B	2382	2382	2382	2382
SLC9A1	2054	1535	4737	6195
RP11-40H20.5	527	527	527	527
CHCHD3P3	640	640	640	640
NPM1P39	867	867	867	867
SNRPEP7	220	220	220	220
RP11-40H20.4	379	379	379	379
WDTC1	3574	4275	5149	5911
RP11-4K3__A.3	282	282	282	282
TMEM222	1471	1511	2861	4476
RNU6-48P	107	107	107	107
ACTG1P20	468	468	468	468
SYTL1	1644	1900	2681	5584
MAP3K6	2085	956	4438	5746
FCN3	990	998	1032	2169
CD164L2	1116	947	1457	1994
RP1-144C9.2	355	355	355	355
GPR3	2137	2137	2137	2137
WASF2	3382	3382	5681	5681
RP4-752I6.1	428	428	428	428
RP1-159A19.4	283	283	283	283
AHDC1	2654	742	6438	8297
FGR	1722	2021	2637	3382
RP1-159A19.3	192	192	192	192
LINC02574	1052	1052	1663	1765
IFI6	843	825	911	936
RP11-288L9.4	541	549	658	1651
RNU6-949P	107	107	107	107
CHMP1AP1	662	662	662	662
RNU6-424P	105	105	105	105
RP3-426I6.8	935	935	935	935
FAM76A	1583	1050	3579	4046
RP3-426I6.2	349	349	349	349
RPEP3	676	676	676	676
STX12	1053	703	3034	3801
RP3-426I6.5	184	184	184	184
RP3-426I6.6	359	359	359	359
RNU6-1245P	106	106	106	106
RP3-426I6.7	1471	1471	1471	1471
PPP1R8	1778	2340	2651	2815
SCARNA1	166	166	166	166
THEMIS2	1426	1082	2861	4621
RPA2	1043	1162	1584	1981
SMPDL3B	1436	1579	1913	2663
RP11-460I13.2	491	491	491	491
XKR8	2275	2178	4991	5180
EYA3	3168	2132	5999	6424
RP11-460I13.6	367	367	367	367
RN7SL559P	297	297	297	297
SPCS2P4	681	681	681	681
RP5-1053E7.2	235	235	235	235
RP5-1053E7.3	557	557	557	557
RNU6-176P	105	105	105	105
PTAFR	3241	3993	4191	4208
DNAJC8	985	753	1763	2892
ATP5IF1	874	569	1855	2225
RP5-1092A3.4	1945	1945	1945	1945
RP5-1092A3.5	425	425	425	425
SESN2	3462	3462	3462	3462
MED18	902	862	1829	2017
PHACTR4	2327	1853	6048	7317
RP1-308E4.1	394	394	394	394
RNU6ATAC27P	119	119	119	119
RCC1	1541	1145	2844	3888
SNHG3	1666	2201	2614	4088
SNORA73A	206	206	206	206
SNORA73B	204	204	204	204
PRDX3P2	611	611	611	611
RP4-669K10.8	2083	2083	2083	2083
TRNAU1AP	1133	1070	2040	4311
SNHG12	1137	1090	1998	4266
SNORD99	74	74	74	74
SNORA61	130	130	130	130
SNORA44	132	132	132	132
SNORA16A	136	136	137	137
TAF12	1244	1347	1438	2337
RAB42	2093	2093	2236	2301
LINC01715	656	656	688	978
RNU11	132	132	134	134
GMEB1	3056	1987	6358	6413
ENSG10010139645.1	130	130	130	130
YTHDF2	1591	879	2825	3729
OPRD1	5267	5267	9317	9345
RP1-212P9.3	1085	1085	1085	1085
EPB41	3513	3642	6388	19993
RP4-604A21.1	331	331	331	331
Metazoa_SRP	283	282	362	4349
TMEM200B	2510	2510	2553	2606
RP11-242O24.3	279	279	279	279
SRSF4	1852	939	8128	8806
ENSG10010136122.1	169	169	169	169
MECR	915	775	2515	4138
RP11-467D18.2	573	573	573	573
PTPRU	2479	1590	5573	6682
LINC01756	2148	2148	2148	2148
RP11-810H18.1	349	349	349	349
RP4-656G21.1	498	498	498	498
RP11-179G8.2	1953	1953	1953	1953
RP11-179G8.1	493	493	493	493
LINC01648	1519	1519	1519	1519
RP5-893G23.1	551	551	551	551
RP3-357I16.1	93	93	93	93
RP4-591L5.1	507	507	507	507
RP4-591L5.2	481	481	481	481
MATN1	1904	943	3830	4604
MATN1-AS1	1785	1530	3925	4024
RP5-1166H10.4	1077	1077	1077	1077
LAPTM5	1363	960	2177	3228
MIR4420	77	77	77	77
RP5-1125N11.1	444	444	444	444
LINC01778	1117	1101	1732	2111
RN7SKP91	288	288	288	288
RP1-65J11.5	1747	1747	1747	1747
SDC3	3145	2917	6392	7065
RN7SL371P	267	267	267	267
PUM1	2157	812	5385	6621
RP11-201O14.1	507	507	507	507
RP11-201O14.2	163	163	163	163
SELENOWP1	252	252	252	252
RP11-490K7.1	436	436	436	436
NKAIN1	1030	569	2922	3320
SNRNP40	1012	743	1928	3887
RP11-490K7.4	437	437	437	437
ZCCHC17	1450	1534	1730	1921
RP11-266K22.2	439	439	439	439
FABP3	737	659	1097	1398
SERINC2	1953	2067	2807	3452
RP11-439L8.2	1342	1342	1342	1342
RNU6-40P	107	107	107	107
LDC1P	1520	1244	2270	3555
LINC01226	1425	554	5019	9848
RP11-73M7.1	488	488	591	813
TINAGL1	1722	926	4759	5281
HCRTR1	1493	1642	2003	2558
PEF1	840	746	1614	2223
PEF1-AS1	694	695	900	2216
RP11-73M7.9	480	480	480	480
COL16A1	1364	740	5418	9253
ADGRB2	3145	2936	5708	7756
MIR4254	76	76	76	76
RP11-84A19.3	537	537	537	537
SPOCD1	1844	2021	3960	7085
RP11-84A19.2	2257	2257	2257	2257
RP11-84A19.4	587	587	587	587
PTP4A2	1095	735	3910	6708
RP4-534N18.5	66	66	66	66
RP4-534N18.2	517	517	517	517
RP4-534N18.4	1873	1873	1873	1873
KHDRBS1	2163	2351	2738	3544
RP11-277A4.4	624	624	624	624
TMEM39B	1388	1538	2087	2787
MIR5585	59	59	59	59
KPNA6	3285	2453	7355	7457
RP4-622L5.2	667	667	667	667
TXLNA	4938	4938	5012	5114
CCDC28B	1523	1235	3507	3873
RP4-622L5.7	714	714	786	1357
IQCC	2117	2089	2252	2463
DCDC2B	1606	1606	1863	1870
TMEM234	1197	1039	2736	3571
EIF3I	1547	1438	3176	9756
MTMR9LP	1804	1711	2624	2961
FAM167B	947	947	947	947
LCK	1242	927	2166	3339
HDAC1	1045	752	2409	3966
MARCKSL1	1546	1546	1546	1546
RP4-811H24.9	687	687	687	687
TSSK3	570	494	1026	1849
FAM229A	1066	572	2759	2845
BSDC1	1393	797	4599	6741
GAPDHP20	1007	1007	1007	1007
RP11-395N6.4	341	341	341	341
LRRC37A12P	1801	1801	1801	1801
RN7SL122P	301	301	301	301
RP1-27O5.3	3447	3447	3447	3447
ZBTB8B	12831	12831	12831	12831
ZBTB8A	4510	4510	7077	7077
ZBTB8OS	663	598	1567	3531
RBBP4	1223	690	7883	9470
SYNC	1612	1196	3503	3722
RP11-114B7.6	395	395	395	395
KIAA1522	3528	5293	5493	6020
YARS1	1878	2187	3263	9124
S100PBP	1193	562	4220	9190
FNDC5	1251	837	2831	3199
HPCA	705	539	1412	1964
TMEM54	765	758	1030	1417
RP5-1174N9.3	575	575	575	575
RNF19B	2611	2598	2677	2734
RP5-1174N9.2	643	643	911	911
RP4-803A2.1	526	526	526	526
RP4-803A2.2	863	863	863	863
RP1-117O3.2	1680	1680	1680	1680
AK2	1757	883	5970	9625
AZIN2	1712	879	5848	9581
RP11-131M11.2	1360	1360	1360	1360
TRIM62	1641	1222	3817	3976
RP11-131M11.3	3448	3448	3448	3448
RP11-131M11.4	982	982	1932	1947
ZNF362	1505	712	3187	3384
RP11-415J8.7	469	469	469	469
A3GALT2	1023	1023	1023	1023
RP11-415J8.3	802	836	1432	4015
PHC2	2005	2007	3993	5018
MIR3605	100	100	100	100
RN7SKP16	299	299	299	299
PHC2-AS1	490	490	490	490
TLR12P	2706	2706	2706	2706
ZSCAN20	4254	3341	9456	10444
RP4-580O19.2	736	736	736	736
CSMD2	6598	3795	13655	18114
HSPD1P14	1618	1618	1618	1618
HMGB4	1325	713	2505	2561
CSMD2-AS1	886	928	1367	2619
RNA5SP42	115	115	115	115
C1orf94	2593	2593	3050	3339
RP4-657M3.2	434	434	434	434
RP4-651I17.1	1426	1426	1426	1426
MIR552	96	96	96	96
SMIM12	2271	1768	5694	10337
GJB5	1355	1355	1355	1355
GJB4	1444	1444	1444	1444
RP1-34M23.5	560	560	560	560
GJB3	1994	1994	2192	2362
GJA4	1340	1340	1621	1716
RP5-997D16.2	720	720	720	720
DLGAP3	2660	3587	3921	4042
RP11-244H3.5	3163	3163	3163	3163
GPR199P	1406	1406	1887	1887
RP11-244H3.4	3099	3099	3099	3099
TMEM35B	922	922	922	922
ZMYM6	2289	1473	6241	9568
ZMYM1	2607	3055	4608	5205
RPL12P45	478	478	478	478
EFCAB14P1	463	463	463	463
RP11-181E22.4	1886	1886	1886	1886
SFPQ	1191	677	3740	7419
ZMYM4	2565	566	7366	7905
RN7SL503P	303	303	303	303
SNORA62	138	152	154	272
RPL5P4	886	886	886	886
ZMYM4-AS1	459	459	459	459
KIAA0319L	1404	872	4777	9619
RP4-728D4.3	1003	1003	1003	1003
NCDN	2294	2237	3698	4917
TFAP2E-AS1	567	567	852	1030
TFAP2E	2154	2032	3107	4308
PSMB2	3256	4217	4426	4528
C1orf216	1232	578	2628	3049
CLSPN	3756	3993	8512	9591
RP11-435D7.3	539	539	539	539
AGO4	2697	522	7272	7423
AGO1	8346	7478	13712	13890
CFAP97P1	483	483	483	483
RP4-789D17.6	1802	1802	1802	1802
RP4-789D17.5	396	396	396	396
AGO3	4340	1726	19660	21153
RP4-665N4.8	376	376	385	659
RP4-665N4.4	1286	1286	1674	1674
TEKT2	1327	1490	1738	1959
ADPRS	1651	1651	1651	1651
COL8A2	3717	4447	4669	4669
TRAPPC3	1099	1085	2428	3527
MAP7D1	1659	945	3456	5271
RN7SL131P	256	256	256	256
THRAP3	3026	3582	4405	4720
UBE2V2P4	259	259	259	259
SH3D21	2275	2043	5952	8142
EVA1B	1017	1017	1054	1242
RP11-268J15.6	4878	4878	4878	4878
STK40	2334	2264	4837	5618
LSM10	755	860	1006	1506
RNU4-27P	139	139	139	139
OSCP1	798	683	1463	2788
SNORA63C	129	129	129	129
MRPS15	1306	1282	2127	2863
CSF3R	1953	1659	6074	8429
FTLP18	523	523	523	523
RP11-251B9.1	2694	2694	2694	2694
RP4-614N24.3	1521	1521	1521	1521
RP4-614N24.1	620	620	778	778
GRIK3	3388	1756	9491	10497
RP3-406M12.1	1039	1039	1039	1039
RP5-1180C18.1	1804	1993	2824	3153
MIR4255	72	72	72	72
RNU6-636P	107	107	107	107
RNA5SP43	110	110	110	110
RPS29P6	145	145	145	145
LINC01137	1631	1631	1867	3019
ZC3H12A	1590	1623	2721	3091
MIR6732	60	60	60	60
MEAF6	1614	1351	4702	6061
MIR5581	60	60	60	60
SNIP1	2198	1846	4554	5718
FTH1P1	532	532	532	532
RP3-423B22.5	253	253	253	253
DNALI1	1776	1670	3539	4456
GNL2	967	630	2409	5747
RP11-566C13.2	1326	1326	1326	1326
RSPO1	2498	2397	2879	3058
C1orf109	1239	755	2696	4443
CDCA8	2337	2337	2371	2406
EPHA10	1920	2000	5477	8152
ACTN4P2	1892	1892	1892	1892
RP11-109P14.2	429	429	429	429
MANEAL	1841	1930	2640	2973
RP11-109P14.9	700	700	700	700
YRDC	1848	1848	1848	1848
C1orf122	1253	1281	2229	2231
MTF1	4175	4175	7937	7989
RP11-109P14.8	691	691	691	691
RP11-109P14.10	481	481	481	481
INPP5B	2460	3230	4694	8930
SNORA63	119	126	132	332
RNU6-584P	95	95	95	95
SF3A3	939	775	2774	3894
RNU6-510P	108	108	108	108
FHL3	1140	1091	1656	2004
UTP11	1310	1322	2023	3381
POU3F1	2965	2965	2965	2965
MIR3659HG	583	583	593	684
RP5-884C9.3	340	340	340	340
MIR3659	99	99	99	99
LINC02786	1562	1562	1562	1562
RP11-214L19.3	1033	1033	1033	1033
RP11-214L19.2	1235	1235	1235	1235
LINC01343	1571	1571	2283	2573
RP11-329N22.2	585	585	585	585
RNU6-753P	107	107	107	107
LINC01685	1268	1225	1660	3673
HSPA5P1	1960	1960	1960	1960
RP11-334L9.2	614	514	890	1240
RRAGC	1621	1618	2681	5116
RP5-864K19.7	2171	2171	2171	2171
RP5-864K19.4	668	630	1172	2004
MYCBP	1110	784	2532	2773
RP5-864K19.6	1674	1495	3231	3251
GJA9	2091	2091	2281	2439
RHBDL2	1569	1883	2129	2826
RNU6-605P	108	108	108	108
EIF1P2	350	350	350	350
AKIRIN1	1494	1286	2688	2688
NDUFS5	519	519	544	548
MACF1	5524	2429	24828	42738
RNU6-608P	104	104	104	104
RNA5SP44	133	133	133	133
RP11-416A14.2	1941	1941	1941	1941
RP11-420K8.1	558	558	558	558
HSPE1P8	288	288	288	288
BMP8A	5636	5636	5636	5636
OXCT2P1	1535	1535	1535	1535
PPIEL	1476	1070	2757	5416
PABPC4	1880	1439	7336	10274
PABPC4-AS1	901	901	1316	1408
SNORA55	135	135	135	135
HEYL	4077	4077	4077	4077
RP1-144F13.3	304	304	304	304
NT5C1A	9068	9068	9068	9068
HPCAL4	4598	4600	4758	4758
PPIE	1492	927	4651	11124
RP1-144F13.4	568	568	568	568
RNU7-121P	62	62	62	62
BMP8B	4826	4826	4826	4826
OXCT2	1826	1826	1826	1826
BMP8B-AS1	1218	1218	1218	1218
RP1-118J21.25	1196	1196	1196	1196
RP1-118J21.24	154	154	154	154
RP1-118J21.27	949	949	1098	1744
LINC02811	673	673	673	673
TRIT1	1644	922	5930	6533
MYCL	2287	2600	3522	5063
MYCL-AS1	785	785	785	785
MFSD2A	1482	1430	2432	4007
RP3-342P20.2	725	725	725	725
CAP1	1293	817	3105	3814
PPT1	1620	1957	2481	3372
OAZ1P1	685	685	685	685
RLF	6232	6232	6232	6232
RNU6-1237P	107	107	107	107
TMCO2	623	623	696	846
RP1-39G22.7	1541	1541	1541	1541
ZMPSTE24	2043	2975	3357	4022
RP1-39G22.4	313	313	313	313
COL9A2	1016	672	2887	4215
RP1-228H13.1	480	480	480	480
SMAP2	1912	2487	2905	3601
RP1-228H13.2	418	418	418	418
RP1-228H13.6	673	673	673	673
ZFP69B	2171	2163	2382	2566
RP1-228H13.5	2449	2449	2449	2449
RP11-656D10.7	1005	1005	1005	1005
ZFP69	1814	2104	2796	3173
RP11-656D10.3	605	605	605	605
EXO5	1709	1697	2567	2574
RP11-656D10.5	432	432	432	432
RP11-656D10.6	546	546	546	546
ZNF684	1227	1028	2102	3101
RP1-63P18.3	720	720	720	720
RP1-63P18.2	126	126	126	126
GTF2F2P2	721	721	721	721
RIMS3	4333	4333	7259	7259
RP4-739H11.5	1672	1672	1672	1672
RP4-739H11.3	471	471	471	471
NFYC-AS1	1687	1687	1687	1687
NFYC	1197	1239	2363	5990
MIR30E	92	92	92	92
MIR30C1	89	89	89	89
KCNQ4	3005	2885	4324	4408
RN7SL326P	296	296	296	296
CITED4	1310	1310	1310	1310
RP5-1066H13.4	471	471	471	471
RP11-348A7.1	921	921	921	921
RP11-348A7.7	1354	1354	1354	1354
UBE2V1P8	265	265	265	265
CTPS1	2551	2342	5325	11164
SLFNL1-AS1	4800	4800	4800	4800
SLFNL1	2579	2117	4310	4310
SCMH1	2150	2977	3323	4447
RPL23AP17	499	499	499	499
RP11-399E6.6	4437	4437	4437	4437
RP11-399E6.1	728	666	1066	2252
RP11-399E6.2	313	313	313	313
RP11-399E6.5	1086	1013	1348	1348
FOXO6	1937	1937	2398	2398
FOXO6-AS1	394	394	394	394
RNA5SP45	92	92	92	92
EDN2	666	485	1253	1649
HIVEP3	6271	2369	12617	14625
RP11-486B10.3	265	265	265	265
RP11-486B10.4	2242	2242	2242	2242
RP11-486B10.5	81	81	81	81
RP1-21K4.2	1188	1188	1188	1188
HNRNPFP1	1133	1133	1133	1133
RP11-319C21.1	454	454	454	454
GUCA2B	604	604	604	604
GUCA2A	597	597	597	597
FOXJ3	3655	5106	5352	6896
RP11-223A3.1	661	661	661	661
RIMKLA	5720	5720	10577	10638
RP11-157D18.2	397	397	397	397
ZMYND12	1032	1090	1530	2181
PPCS	1092	879	2269	3412
CCDC30	2196	2046	6827	25206
RPS3AP11	755	755	755	755
TMSB4XP1	135	135	135	135
RNU6-536P	107	107	107	107
RP11-163G10.4	421	421	421	421
PPIH	1271	1004	2467	5095
RP5-994D16.13	1963	1963	2041	3315
RP5-994D16.3	601	601	601	601
YBX1	1512	1150	2979	3395
CLDN19	2648	2841	3517	3602
P3H1	1586	866	3001	6766
C1orf50	1948	589	4760	5286
RP5-994D16.12	867	825	1008	1582
RP5-994D16.9	484	484	484	484
TMEM269	1536	1138	3354	4373
SVBP	721	708	807	1353
ERMAP	1973	1616	3949	5720
RP11-342M1.3	1083	610	3131	3776
ZNF691	1571	1683	1935	2036
RP11-342M1.7	1962	1962	1962	1962
MKRN8P	1326	1326	1326	1326
ATP6V1E1P1	681	681	681	681
SLC2A1	1377	598	3384	6614
ATP6V0CP4	440	440	440	440
SLC2A1-AS1	1873	1646	3075	4275
RP5-848E13.4	638	621	759	1097
RNU6-880P	107	107	107	107
RP3-393B19.1	412	412	412	412
FAM183A	475	488	536	843
EBNA1BP2	890	759	1503	3561
MIR6733	61	61	61	61
CFAP57	1940	1336	4162	5583
RNA5SP46	120	120	120	120
TMEM125	1098	1182	1850	2138
C1orf210	1057	1057	1486	1522
TIE1	1195	638	3893	6705
MPL	1948	1815	3633	3937
RP1-92O14.7	557	557	557	557
RP1-92O14.3	661	661	661	661
CDC20	1150	1202	1777	2012
ELOVL1	950	848	1625	2506
MIR6734	68	68	68	68
MED8	1265	1186	1968	2704
MED8-AS1	731	731	731	731
SZT2	3634	2204	14136	26354
SZT2-AS1	699	699	699	699
MIR6735	73	73	73	73
HYI	933	850	2173	2754
HYI-AS1	545	545	545	545
PTPRF	3187	2744	7720	10712
KDM4A	1460	852	4486	5184
RP11-7O11.7	4037	4037	4037	4037
KDM4A-AS1	1051	686	3389	4217
ST3GAL3	1687	1805	4776	19448
ST3GAL3-AS1	469	469	469	469
RP11-184I16.3	271	271	271	271
MIR6079	62	62	62	62
SHMT1P1	1312	1312	1312	1312
ARTN	859	524	1943	2657
RP11-7O11.9	2224	2224	2224	2224
RP11-7O11.3	424	486	494	557
IPO13	1092	501	3883	5072
RP11-7O11.8	2044	2044	2044	2044
DPH2	1063	851	2466	2930
ATP6V0B	987	865	2432	3239
B4GALT2	2094	2098	3443	5472
CCDC24	1113	860	2654	3563
SLC6A9	1661	1903	3206	5249
RP5-1198O20.4	839	654	2644	10561
RP5-1198O20.5	520	520	520	520
KRT8P47	1398	1398	1398	1398
RN7SL479P	300	300	300	300
KLF17	1927	1927	3160	3160
RP11-570P14.1	360	360	360	360
KLF18	3159	3159	3159	3159
RP4-675G8.3	1160	1160	1160	1160
OOSP1P1	274	274	274	274
RP5-891H21.1	214	214	214	214
RP5-891H21.5	796	796	796	796
DMAP1	1172	874	4552	5599
ERI3	937	973	1733	2785
ERI3-IT1	619	619	619	619
RNU6-369P	102	102	102	102
RNF220	1640	1058	3835	9687
MIR5584	60	60	60	60
TMEM53	1452	1579	2236	3561
ARMH1	869	726	2218	3290
RNU5F-1	117	117	117	117
RNU5D-1	116	116	116	116
KIF2C	1315	999	2955	3646
RP11-269F19.10	545	545	580	765
RPS8	799	815	1115	2781
SNORD55	80	80	80	80
SNORD46	104	104	104	104
SNORD38A	70	70	70	70
SNORD38B	68	68	69	69
RPS15AP11	385	385	385	385
BEST4	2512	2512	2512	2512
PLK3	1288	873	2477	3327
DYNLT4	1112	1112	1355	1355
BTBD19	1047	934	2659	3520
PTCH2	3272	4298	4410	5334
RNU5E-6P	115	115	115	115
RP5-882O7.1	162	162	162	162
EIF2B3	1041	860	1923	3411
RNA5SP47	109	109	109	109
CCNB1IP1P1	839	839	839	839
PPIAP35	492	492	492	492
MRPS17P1	3130	3130	3130	3130
HECTD3	1592	914	3597	5072
UROD	976	901	2138	4029
ZSWIM5	3129	3129	5868	6095
OSTCP5	453	453	453	453
LINC01144	1710	1710	1710	1710
HPDL	1816	1816	1816	1816
MUTYH	1178	989	2528	5811
RP4-534D1.6	2768	2768	2768	2768
TOE1	1344	1074	2173	2358
TESK2	2279	2809	3071	3319
PPIAP36	325	325	325	325
CCDC163	1559	1610	2229	2757
MMACHC	2388	1510	5049	5049
PRDX1	1045	1094	1296	1682
HMGB1P48	598	598	598	598
AKR1A1	871	807	1818	3121
ENSG00000281133	96	96	96	96
ENSG00000280836	99	99	99	99
NASP	1208	778	3659	8304
ENSG00000281112	84	84	84	84
ENSG00000281825	69	69	69	69
CCDC17	1777	2038	2988	3323
GPBP1L1	1346	787	3641	7433
RPS15AP10	382	382	382	382
RP11-767N6.2	788	788	788	788
TMEM69	1093	1093	1465	1465
IPP	1547	1337	3117	3708
RP11-767N6.7	598	598	598	598
RP11-630I5.1	681	681	681	681
MAST2	1997	859	5737	8062
TMA16P2	601	601	601	601
PIK3R3	3186	3117	5596	7397
P3R3URF-PIK3R3	1553	1553	1553	1553
RP4-533D7.4	649	649	649	649
RP4-533D7.3	226	226	226	226
RP4-533D7.5	339	339	339	339
TSPAN1	905	872	1619	2370
P3R3URF	405	405	405	405
POMGNT1	1628	970	3480	6189
LURAP1	1849	1849	1849	1849
RAD54L	1118	767	3114	4078
LRRC41	2860	2894	4455	8614
UQCRH	614	621	687	1341
NSUN4	2197	2087	4347	7856
RP4-603I14.3	370	370	370	370
FAAH	1043	907	2042	2724
FAAHP1	638	618	1238	2476
LINC01398	1158	1105	1401	1764
DMBX1	3966	3966	5050	5068
TMEM275	1633	1633	1633	1633
MKNK1-AS1	1870	1870	2445	2530
KNCN	1596	1464	2896	2933
MKNK1	1215	682	3408	8071
MOB3C	3780	2815	5725	5909
ATPAF1	1288	1110	4158	5677
NENFP1	466	466	466	466
TEX38	761	738	1003	1464
EFCAB14-AS1	495	495	500	584
EFCAB14	4735	5109	8344	16312
RP11-8J9.5	805	805	805	805
CYP4B1	1198	1289	2174	3466
CYP4Z2P	1474	1474	1512	1598
TUBAP8	1192	1192	1192	1192
CYP4A11	1658	1760	2530	3890
CYP4A26P	196	196	196	196
CYP4A43P	121	121	121	121
CYP4A27P	190	190	190	190
CYP4A44P	154	154	154	154
CYP4X1	1404	1404	2256	2447
CYP4Z1	1349	1349	2162	2252
TUBAP9	1202	1202	1202	1202
CYP4A22-AS1	921	921	921	921
CYP4A22	1887	1760	2535	3853
MTND1P34	671	671	671	671
LINC00853	661	661	661	661
PDZK1IP1	771	778	838	1430
TAL1	2102	1150	5001	5700
RP1-18D14.7	4036	4036	4036	4036
STIL	3357	3611	5351	7821
CMPK1	1345	950	2937	3851
LINC01389	483	483	483	483
FOXE3	1768	1768	1768	1768
FOXD2-AS1	2509	2509	2509	2509
FOXD2	2648	2648	2648	2648
RP4-666O22.3	465	465	465	465
RPL21P24	448	448	448	448
ATP6V0E1P4	242	242	242	242
LINC01738	1461	1461	1461	1461
TRABD2B	4071	4071	7524	7524
RP11-543D5.2	407	407	407	407
RP11-330M19.1	1807	1807	1807	1807
LINC02794	681	743	789	1477
RP11-193P11.3	292	292	292	292
CYP46A4P	267	267	267	267
SKINT1L	687	697	817	2010
RP5-1024N4.6	2654	2654	2669	2669
RP5-1024N4.2	651	651	651	651
SLC5A9	1938	1969	3769	4535
RP5-1024N4.4	1674	1674	1674	1674
RP5-1024N4.5	950	950	950	950
SPATA6	1648	897	5003	5938
PPP1R8P1	1044	1044	1044	1044
RNU6-723P	107	107	107	107
RP11-329A14.1	1257	1257	1257	1257
RNU4-61P	107	107	107	107
RP11-329A14.2	474	474	474	474
AGBL4	1873	1403	3938	7504
RP11-342A17.2	1861	1861	1861	1861
BEND5	864	540	1693	2142
RP11-476C24.1	573	573	573	573
RP11-141A19.1	793	793	793	793
AGBL4-AS1	566	566	566	566
AGBL4-IT1	514	514	514	514
RP5-926E3.1	262	262	262	262
ZNF859P	1966	1966	1966	1966
RP11-93G23.2	1901	1901	1901	1901
MTND2P29	412	412	412	412
ELAVL4	1977	1653	3999	8368
RP11-492I2.1	346	346	346	346
ELAVL4-AS1	858	858	858	858
RP11-567C20.3	250	250	250	250
LINC02808	706	626	1706	3511
RP11-567C20.4	3304	3304	3304	3304
RP11-183G22.1	877	877	877	877
HMGB1P45	653	653	653	653
FCF1P6	595	595	595	595
DMRTA2	2960	2960	3080	3168
