gene	mean	median	longest_isoform	merged
RNF2	1655	1303	3387	3883
FTH1P25	469	469	469	469
TRMT1L	1604	717	4364	4910
SWT1	2541	2855	3823	4060
RPL22P24	376	376	376	376
RPL5P5	889	889	889	889
AL356273.1	99	99	99	99
AL356273.2	105	105	105	105
AL356273.3	1144	1144	1144	1144
AL356273.5	85	85	85	85
AL356273.4	993	993	993	993
AL356273.6	1990	1990	1990	1990
IVNS1ABP	2048	1815	4112	7890
AL078644.2	760	760	760	760
AL078644.1	446	491	637	975
RNU7-183P	62	62	62	62
MCRIP2P2	210	210	210	210
AL133383.4	2335	2335	2335	2335
LINC01350	696	629	1281	2280
AL133383.2	96	96	96	96
AL133383.1	114	114	114	114
AL133383.3	1027	948	1234	1285
HMCN1	5638	3258	18351	18840
AL133553.1	354	354	354	354
PRG4	3339	4177	4467	4467
TPR	2298	958	9639	12515
RNU6-1240P	102	102	102	102
ODR4	1691	1182	3808	4055
OCLM	2159	2159	2159	2159
AL096803.2	1329	973	2538	6231
PDC	1214	1214	1244	1341
AL096803.4	526	526	526	526
AL096803.1	1014	1014	1014	1014
AL096803.3	396	396	396	396
AL049198.1	1510	1510	1510	1510
PTGS2	2274	1705	4514	5267
PACERR	830	830	830	830
PLA2G4A	2022	2022	3195	3195
ERVMER61-1	1520	1187	3266	10899
AL391813.1	282	282	282	282
FDPSP1	1057	1057	1057	1057
SLC4A1APP2	1218	1218	1218	1218
AL645474.1	476	476	476	476
AL136372.2	1196	1196	1196	1196
AL136372.1	228	228	228	228
RN7SKP156	341	341	341	341
AL596211.1	2277	2277	2277	2277
AL592447.1	539	539	539	539
AL929288.1	747	747	747	747
AL929288.2	400	400	400	400
RPS3AP9	782	782	782	782
AL691515.1	2137	2137	2137	2137
AL691515.2	591	557	785	1206
LINC01035	1057	1057	1321	1403
CLPTM1LP1	476	476	476	476
RNA5SP73	108	108	108	108
LINC01701	461	461	461	461
AL591504.1	413	413	413	413
AL591504.2	1179	1179	1179	1179
AL359976.1	3504	3504	3504	3504
BRINP3	1040	553	3139	4293
AL354771.1	629	629	629	629
LINC01351	506	506	533	614
AL391645.1	513	513	513	513
LINC01720	2178	2178	2178	2178
AL139135.1	209	209	209	209
AL139135.2	436	436	436	436
AL138927.1	2000	2000	2000	2000
HNRNPA1P46	923	923	923	923
AL713866.1	1237	1237	1237	1237
AL713866.2	219	219	219	219
LINC01680	307	307	307	307
LINC02770	1795	1795	2053	2314
AL359081.1	606	606	622	788
RGS18	978	656	2114	2770
AL390957.1	1231	1125	2707	9056
RGS21	1782	1782	1782	1782
AL136987.1	970	970	1260	1397
RGS1	1169	853	2661	4094
RGS13	2420	1514	5183	5990
AL035407.2	385	385	385	385
AL035407.1	567	567	567	567
RGS2	807	776	1346	2096
RN7SKP126	299	299	299	299
ZNF101P2	1187	1187	1187	1187
UCHL5	1395	1107	6017	7059
SCARNA18B	135	135	135	135
RO60	2013	1821	7865	9123
GLRX2	1004	954	1402	1402
CDC73	2301	2114	5892	10152
MIR1278	81	81	81	81
B3GALT2	3542	3542	3542	3542
AL390863.1	169	169	169	169
LINC01031	994	1052	1334	1906
AL138778.1	3818	3818	3943	4044
AL136456.1	757	837	845	1604
AL357793.1	402	402	402	402
AL357793.2	850	850	850	850
RPL23AP22	453	453	453	453
EEF1A1P14	1381	1381	1381	1381
AL513348.1	454	454	454	454
RNU6-983P	102	102	102	102
AL353072.1	442	442	442	442
AL353072.2	1070	1070	1565	1737
AL353709.1	5140	5826	5928	7153
LINC01724	1047	1047	1047	1047
KCNT2	3757	3623	6069	7166
BX248415.1	2596	3522	3708	3717
CFHR3	1169	715	2385	3137
CFHR4	1405	1278	2162	2460
CFHR2	822	821	1250	2095
CFHR1	762	765	929	1538
AL139418.1	178	178	178	178
CFHR5	2782	2782	2782	2782
F13B	1403	1390	2226	2912
ASPM	6910	6127	10858	10883
SEPTIN14P12	577	577	577	577
ZBTB41	3105	3525	3787	4284
CRB1	3772	4054	8979	12738
AL513325.1	1034	1034	1034	1034
MRPS21P3	262	262	262	262
AL136322.1	544	544	544	544
DENND1B	2112	2147	8367	13312
AL365258.1	101	101	101	101
EEF1A1P32	1364	1364	1364	1364
AL365258.3	471	471	471	471
FAM204BP	698	698	698	698
AL365258.2	269	269	269	269
C1orf53	444	393	599	627
LHX9	2829	1432	7890	10508
NEK7	1436	705	4108	5509
PRR13P1	409	409	409	409
AL450352.1	2354	2354	2354	2354
ATP6V1G3	601	629	687	737
AL157402.1	363	363	363	363
PTPRC	1610	924	5356	8156
AL157402.2	410	410	410	410
PEBP1P3	554	554	554	554
MIR181A1HG	1696	1482	3020	5401
MIR181B1	110	110	110	110
MIR181A1	110	110	110	110
AC096631.2	801	801	801	801
AC096631.1	941	957	1093	1799
LINC01222	1764	1764	1764	1764
LINC01221	675	675	675	675
AC105941.1	1513	1513	1513	1513
LINC02789	2279	2279	2279	2279
RPL23AP16	414	414	414	414
AC099335.1	1338	1338	1338	1338
AL596266.1	370	370	370	370
AL445687.1	259	259	259	259
RNU6-778P	103	103	103	103
AL445687.2	728	728	728	728
RNU6-716P	100	100	100	100
RNU6-609P	107	107	107	107
NR5A2	2762	2462	4960	7551
RNU6-570P	107	107	107	107
AC096633.1	723	723	723	723
AC022217.2	735	735	735	735
CCNQP3	619	619	619	619
CCNQP1	641	641	641	641
LINC00862	1299	1416	1583	3539
AC097065.2	527	527	527	527
AC097065.1	522	522	522	522
AC104461.1	1014	1015	1768	4084
ZNF281	4237	4875	4902	4906
AL359834.1	632	632	632	632
KIF14	7052	7052	7305	7308
DDX59	1334	943	2236	3164
DDX59-AS1	703	703	703	703
CAMSAP2	4409	5543	7371	7850
GPR25	1198	1198	1198	1198
INAVA	1731	731	4294	5357
AC128688.1	519	519	519	519
MROH3P	2639	2678	2679	3069
RNU6-704P	103	103	103	103
KIF21B	5863	5428	9914	12164
AL358473.1	3016	3016	3515	3527
AL358473.2	530	530	552	850
CACNA1S	5735	5994	6026	6328
ASCL5	1716	1716	2023	2023
TMEM9	1359	1513	2867	3851
IGFN1	4561	4087	10089	10396
AC103925.1	757	757	757	757
PKP1	2733	2244	4960	5727
TNNT2	1151	1167	3049	7438
AC119427.2	836	836	1091	1589
LAD1	1580	2323	2617	3299
AC119427.1	557	557	557	557
TNNI1	2418	1094	6167	7554
AC096677.3	387	387	387	387
PHLDA3	1222	778	2751	3244
AC096677.2	599	599	599	599
CSRP1	1715	763	8475	10326
AC096677.1	1516	1516	1516	1516
RPS10P7	1470	1445	2468	3156
NAV1	5470	4182	13130	18816
AC092800.1	582	582	582	582
IPO9-AS1	588	469	839	1287
MIR5191	120	120	120	120
AL645504.1	1801	1801	1801	1801
RNU6-501P	107	107	107	107
MIR1231	91	91	91	91
IPO9	1851	773	5250	5735
MIR6739	75	75	75	75
SHISA4	992	908	1335	1752
AL513217.1	547	547	600	671
LMOD1	3488	3488	3923	3963
TIMM17A	1349	1244	2263	3244
RNPEP	1115	850	2424	3461
ELF3-AS1	2821	2821	5213	5415
MIR6740	125	125	125	125
ELF3	1554	867	4980	7538
AL691482.4	982	982	982	982
AL691482.2	87	87	87	87
AL691482.3	82	82	82	82
AL691482.1	103	103	103	103
CRIP1P3	216	216	216	216
GPR37L1	6535	6535	6535	6535
ARL8A	1077	1080	1792	1978
PTPN7	1275	1050	3802	5962
PTPRVP	2207	1180	4612	6083
AL354751.1	1880	1880	1880	1880
LGR6	2020	2483	3543	4631
UBE2T	985	879	1500	1652
PPP1R12B	2839	1678	15095	20847
CYCSP4	333	333	333	333
CYCSP48	325	325	325	325
RNU6-89P	99	99	99	99
RNU6-1314P	103	103	103	103
PPP1R12BP1	1672	1672	1672	1672
AC099336.1	836	836	1203	1600
PPP1R12BP2	640	640	640	640
AC099336.3	118	118	118	118
AC024067.2	139	139	139	139
AC024067.1	233	233	233	233
AC009947.3	102	102	102	102
SYT2	7605	7605	7629	7777
AC104463.2	324	324	324	324
AC120045.3	178	178	178	178
AC120045.2	632	632	1013	1223
AC104463.1	364	364	364	364
KDM5B	3532	3265	9487	23779
SLC25A39P1	1054	1054	1054	1054
AC098934.4	605	605	605	605
PCAT6	670	687	752	890
MGAT4EP	1758	1326	2813	2813
AC098934.1	1093	977	1780	2940
AC098934.2	1695	1695	2326	2326
RABIF	3128	3128	3128	3128
KLHL12	2203	2257	3320	3517
HNRNPA1P59	891	891	891	891
AC096632.1	101	101	101	101
ADIPOR1	1459	1120	2112	3131
CYB5R1	1198	863	3027	4490
MGAT4FP	622	333	1401	1469
AC096632.2	307	307	307	307
TMEM183A	1193	842	3035	4043
PPFIA4	2979	3075	6437	9703
MYOG	1502	1502	1502	1502
ADORA1	1816	1648	3526	4153
AC105940.2	1588	1588	2802	3038
AC105940.1	355	355	355	355
MYBPH	1797	1797	1819	1819
CHI3L1	1258	920	1911	3354
CHIT1	1779	1635	5609	7308
NPM1P40	698	698	698	698
LINC01353	830	952	1104	1590
LINC01136	1116	498	2493	2681
BTG2	2038	2038	2793	2821
RNU6-487P	104	104	104	104
FMOD	1679	1703	2944	3035
AL359837.1	287	287	287	287
LARP7P1	317	317	317	317
PRELP	5409	5409	5409	5409
OPTC	997	997	1434	1434
ATP2B4	4720	4654	8871	9671
AL513343.1	760	760	760	760
AL133477.1	520	520	520	520
SNORA77	125	125	125	125
LAX1	2396	2638	3201	3266
ZBED6	10252	10252	12499	12499
AC114402.2	652	652	652	652
AC114402.1	310	310	310	310
SNRPE	693	504	1578	2100
KRT8P29	1385	1385	1385	1385
HSPE1P6	287	287	287	287
CBX1P3	526	526	526	526
AC096645.1	781	781	781	781
SOX13	1768	1805	4071	7656
LINC00303	1082	1068	1897	1897
AL592146.2	2242	2242	2242	2242
AL592146.1	439	439	439	439
ETNK2	1028	733	2471	4051
ERLNC1	1242	1193	1518	1522
REN	1498	1498	1535	1777
AL592114.2	538	538	538	538
KISS1	773	773	848	848
GOLT1A	575	575	776	1017
PLEKHA6	3389	3468	7404	10075
AL592114.3	849	748	1354	1493
LINC00628	1287	1287	1287	1287
AL606489.1	484	484	484	484
AL606489.2	234	234	234	234
PPP1R15B	5383	5383	5383	5383
PIK3C2B	2816	1754	7406	9140
MDM4	4880	5390	9858	10809
AL512306.1	846	846	846	846
RNA5SP74	109	109	109	109
AL512306.3	686	686	686	686
LRRN2	3041	3333	5036	5679
AL512306.2	2235	2235	2235	2235
AL161793.1	452	452	452	452
RNA5SP75	111	111	111	111
AL161793.2	149	149	149	149
AC096675.1	2465	2465	2465	2465
NFASC	4319	4127	9745	20682
AL391822.1	563	563	563	563
CNTN2	3089	2897	7989	17813
TMEM81	1333	1333	1333	1333
RBBP5	3002	4282	4359	4396
AL583832.1	777	777	777	777
AC093422.3	228	228	228	228
DSTYK	5594	7729	8000	8476
TMCC2	2295	2719	3966	5828
AC093422.2	683	683	683	683
NUAK2	2719	2719	3420	3435
KLHDC8A	1247	592	3188	3662
LEMD1-AS1	2478	2478	2478	2478
LEMD1	694	730	934	1233
BLACAT1	2139	899	6449	6729
MIR135B	97	97	97	97
LEMD1-DT	2913	2913	2913	2913
CDK18	1268	859	3766	6844
MFSD4A	1509	1136	4050	5780
RNU6-418P	106	106	106	106
ELK4	3132	2087	9920	11792
AC096533.1	353	353	353	353
SLC45A3	2904	2904	3378	3735
AC096533.2	297	297	297	297
NUCKS1	2454	729	6405	6455
AC119673.1	129	129	129	129
RAB29	1342	1300	3268	3857
AC119673.2	1161	1161	1161	1161
SLC41A1	2953	2983	4995	6366
AC119673.3	2198	2396	2797	3897
PM20D1	1439	1422	2165	2617
SLC26A9	3245	4291	4798	5631
AL713965.1	230	230	230	230
RAB7B	1674	1857	3000	3761
CTSE	1296	1068	2237	2722
BX571818.1	376	334	680	1475
AC244035.3	86	86	86	86
RHEX	847	726	1146	1633
AVPR1B	2802	2802	5056	5096
AC244035.1	632	632	632	632
RPL22P4	394	394	394	394
RPL22P5	393	393	393	393
RPL22P6	392	392	392	392
AC244035.4	630	630	630	630
AC244035.2	272	272	272	272
FAM72A	1036	707	2396	3776
FAM72D	2422	2422	2422	2422
FAM72B	1206	744	2395	2813
FAM72C	1975	1975	2295	2295
SRGAP2	1984	1108	6281	15650
SRGAP2B	2231	1439	5562	5703
SRGAP2C	1402	1402	2263	2348
SRGAP2D	1021	1021	1021	1021
FP700111.1	2211	2211	2211	2211
IKBKE	2136	2296	3240	3659
MIR6769B	62	62	62	62
C1orf147	2063	2063	2063	2063
AC244034.2	509	509	509	509
RASSF5	3022	3422	5612	7003
AC244034.1	796	796	796	796
AC244034.3	3113	3113	3113	3113
EIF2D	1455	920	5178	8341
DYRK3-AS1	707	885	886	920
DYRK3	2916	2201	8127	10292
MAPKAPK2	1490	1218	2954	4312
AL591846.2	429	429	429	429
AL591846.1	113	113	113	113
IL10	1199	1294	2277	3444
IL19	1252	1231	1584	2904
IL20	1227	1219	1544	1558
IL24	1326	1611	1966	1969
FCMR	1134	1041	2949	3515
AC098935.2	471	471	471	471
AC098935.1	601	601	601	601
PIGR	1601	285	4256	4353
FCAMR	1963	1811	2725	3506
C1orf116	4441	4441	5526	5526
PFKFB2	1633	555	7014	10365
YOD1	6170	6170	6185	6415
C4BPB	1005	953	1952	3155
C4BPA	1180	710	2276	2474
AL445493.3	479	479	479	479
C4BPAP1	1892	1892	1892	1892
AL445493.2	939	939	939	939
C4BPAP2	275	275	275	275
AL596218.1	1033	1033	1145	1269
CD55	1813	1687	2884	5220
AL391597.1	479	479	479	479
CR2	2835	2574	8967	10947
AL137789.1	637	637	681	1522
CD46P1	756	756	756	756
RNA5SP534	84	84	84	84
AL137789.2	401	401	401	401
CD46	2353	3096	7959	8838
MIR29B2CHG	3439	1146	15121	16706
MIR29C	88	88	88	88
MIR29B2	81	81	81	81
CD34	3360	2644	7234	7700
AL356275.1	1938	1938	1942	2130
LINC02767	7210	7210	7210	7210
PLXNA2	2822	847	11514	13842
AL590138.1	848	848	848	848
AL606753.1	87	87	87	87
AL606753.2	3113	3113	3113	3113
LINC01735	2409	2409	2409	2409
LINC02769	286	286	286	286
LINC01717	971	1119	1312	1645
LINC01774	589	589	589	589
AC104465.1	139	139	139	139
AC092810.4	1717	1717	1717	1717
AC092810.3	802	751	1722	3053
AC092810.1	1193	1193	1193	1193
ATP5MC2P1	426	426	426	426
LINC01696	581	559	654	849
LINC01698	929	976	1439	2667
MIR205HG	992	895	3329	3509
MIR205	110	110	110	110
AL023754.1	742	742	851	1057
AL023754.2	315	315	315	315
CAMK1G	1910	2464	3089	3328
LAMB3	2774	3930	4310	4649
MIR4260	67	67	67	67
HSD11B1-AS1	212	212	247	273
G0S2	877	877	877	877
HSD11B1	1095	1135	1428	1479
ADORA2BP1	829	829	829	829
TRAF3IP3	1543	1816	3282	7723
C1orf74	4681	4681	4681	4681
IRF6	2396	1697	4446	4929
UTP25	5878	5878	8588	8624
SYT14	5484	3436	13513	13867
AL022397.1	2055	2055	2055	2055
SERTAD4-AS1	578	596	726	1004
SERTAD4	1793	798	5200	5448
ST13P19	1124	1124	1124	1124
HHAT	2697	3163	4297	7175
AL034351.4	2507	2507	2507	2507
RNU5A-8P	112	112	112	112
AL034351.3	1467	1467	1467	1467
AL034351.1	724	724	724	724
KCNH1	3594	3024	8085	9754
AC096636.1	3573	3573	3573	3573
AL590132.1	4309	4309	4445	4642
AC092017.3	492	492	492	492
AC092017.4	876	396	1884	2240
KCNH1-IT1	593	593	593	593
AC092017.2	362	362	362	362
RCOR3	1438	966	4253	9016
TRAF5	2189	1887	4995	8996
AL590101.1	590	590	590	590
LINC00467	921	816	3451	5834
ARPC3P2	535	535	535	535
RD3	3657	3657	4239	4239
AC105275.1	488	488	488	488
SLC30A1	5923	5923	5923	5923
AC105275.2	713	713	713	713
AL356310.1	779	779	779	779
LINC01693	988	925	1335	2386
NEK2	1358	1324	2138	3095
FDPSP8	1087	1087	1087	1087
AL512624.1	469	469	469	469
AC096637.3	619	557	1303	1526
AC096637.2	179	179	179	179
LPGAT1	2351	1212	7760	8778
AL512506.2	459	459	459	459
RN7SL344P	296	296	296	296
AC096637.1	76	76	76	76
LPGAT1-AS1	547	543	679	1541
AC092814.2	380	380	380	380
INTS7	2095	1914	4173	4872
AC092814.1	120	120	120	120
DTL	2386	2222	4446	4900
MIR3122	73	73	73	73
RN7SKP98	152	152	152	152
AL606468.1	291	291	291	291
LINC02608	496	429	767	1176
PPP2R5A	1355	1321	3245	4070
AL360091.2	645	645	645	645
AL360091.3	395	395	395	395
SNORA16B	135	135	135	135
AL360091.1	532	532	532	532
PACC1	1244	753	2479	2735
AC092803.3	1730	1730	1730	1730
NENF	772	857	913	1266
LINC02771	666	666	687	875
AC092803.2	1109	1109	1109	1109
LINC01740	335	335	335	335
AC092803.1	1898	1898	1898	1898
AC092803.4	1583	1583	1583	1583
ATF3	1825	1939	3422	5277
AL590648.2	2222	2222	2222	2222
FAM71A	2299	2299	2299	2299
AL590648.1	460	460	460	460
LINC02773	930	930	1389	1389
BATF3	1278	826	2403	2605
NSL1	1074	790	2110	3886
TATDN3	1127	678	2762	4309
AC104333.3	487	487	487	487
SPATA45	512	512	512	512
FLVCR1-DT	1327	928	2578	4256
AC104333.1	138	138	138	138
AC104333.2	192	192	192	192
FLVCR1	1717	599	5825	6313
AC104333.4	607	607	607	607
VASH2	1833	1150	4511	8983
ANGEL2	1850	1082	4683	7344
RPS6KC1	3803	4196	5508	6194
RPL31P13	370	370	370	370
AL592402.1	903	903	903	903
AC096639.1	350	350	350	350
PROX1-AS1	923	711	5225	10245
LINC00538	1910	1910	1910	1910
PROX1	4809	3074	8447	8988
AC011700.1	2626	2626	2626	2626
AL606537.1	2024	2024	2024	2024
LINC02775	2068	2068	2068	2068
SMYD2	2282	1680	4682	4836
AL929236.1	261	261	261	261
PTPN14	4740	3839	13255	18770
KRT18P12	1274	1274	1274	1274
CENPF	2335	710	10282	11675
UBE2V1P13	438	438	438	438
GAPDHP24	990	990	990	990
AC099563.1	420	420	420	420
AC099563.2	2117	2117	2117	2117
KCNK2	1380	1200	3360	3891
VDAC1P10	885	885	885	885
AL450990.1	139	139	139	139
KCTD3	1874	1400	4007	5193
USH2A	9076	6310	18945	20563
AC092799.1	68	68	68	68
AL358452.1	803	803	803	803
AC093581.1	395	389	460	771
AC138024.1	693	693	693	693
ESRRG	3241	3389	5577	11005
GPATCH2	2002	1067	5870	9000
SPATA17	1717	851	5739	6455
SPATA17-AS1	422	422	422	422
UBBP2	232	232	232	232
LINC00210	1042	1042	1600	1600
AL161631.1	486	486	486	486
AC091893.1	406	406	406	406
AL355526.1	215	215	215	215
LINC01653	1709	1709	1709	1709
AL355526.2	703	703	703	703
RNU1-141P	158	158	158	158
RRP15	3014	858	7697	7814
AC096638.1	216	216	216	216
TGFB2-AS1	556	556	556	556
TGFB2	3236	3318	5903	6085
TGFB2-OT1	1382	1382	1382	1382
C1orf143	817	823	843	1285
AC092015.1	210	210	210	210
NXNP1	1072	1072	1072	1072
LINC01710	593	593	796	833
LYPLAL1-DT	1625	1721	2578	5509
LYPLAL1	1485	1691	2166	2943
RIMKLBP2	648	648	648	648
AL360093.1	1118	1118	1118	1118
AC096642.1	2608	2608	2608	2608
AC096642.2	722	722	722	722
LYPLAL1-AS1	1138	1056	1713	2682
AL356364.1	184	184	184	184
SLC30A10	2477	2183	3646	5767
RNA5SP76	87	87	87	87
AC103590.1	210	210	210	210
EPRS1	1863	1148	4863	5320
BPNT1	1337	648	2762	3133
IARS2	1266	546	3524	3997
MIR215	110	110	110	110
MIR194-1	85	85	85	85
RPS15AP12	384	384	384	384
RAB3GAP2	1703	856	7230	10331
MIR664A	82	82	82	82
SNORA36B	131	131	131	131
AL445435.1	666	666	666	666
KF455155.1	305	305	305	305
AURKAP1	1213	1213	1213	1213
XRCC6P3	1610	1610	1610	1610
AL451081.2	938	938	938	938
AL451081.1	220	220	220	220
AC096644.3	2200	2200	2200	2200
AC096644.2	341	341	341	341
AC096644.1	159	159	159	159
PRELID3BP1	539	539	539	539
PRELID3BP10	568	568	568	568
LINC02779	814	814	814	814
MARK1	3817	5206	5358	5453
RN7SL464P	296	296	296	296
HDAC1P2	1120	1120	1439	2042
C1orf115	2889	2889	2889	2889
MARC2	962	730	2117	2550
MARC1	1902	444	7264	9091
AL445423.3	1516	1516	1516	1516
RNU6ATAC35P	446	446	446	446
AL445423.2	115	115	115	115
AL445423.1	538	538	538	538
LINC01352	964	964	964	964
HLX-AS1	563	563	563	563
HLX	2860	2258	5629	5632
RAMACL	1090	1090	1090	1090
AL445466.1	356	356	356	356
LINC02817	1691	1355	4392	4595
AL360013.2	796	796	796	796
AL360013.3	333	333	333	333
AL360013.1	303	303	303	303
AL360013.4	1306	1306	1306	1306
DUSP10	1509	1323	2598	2828
LINC01655	606	606	744	858
RNU6-403P	104	104	104	104
LINC02257	582	582	722	834
LINC02474	620	620	1082	1082
LINC01705	827	872	1070	1874
AL356108.1	1061	1061	1446	1672
QRSL1P2	965	965	965	965
AL513314.1	312	312	312	312
HHIPL2	1150	1079	2566	3291
TAF1A	1303	1043	1947	2838
TAF1A-AS1	1343	1386	2093	2238
MIA3	2259	595	7296	9572
AL592148.1	452	452	452	452
AL592148.3	2653	2653	2653	2653
AIDA	1757	975	4061	4243
BROX	2079	798	4082	4979
FAM177B	888	671	1979	2506
AL392172.2	3829	3829	3829	3829
AL392172.1	484	547	773	1232
AC093152.1	564	564	564	564
DISP1	2179	904	4759	5216
NDUFB1P2	178	178	178	178
AL929091.1	2868	3029	3306	5225
TLR5	2059	1687	4242	7817
AL359979.2	606	606	606	606
AL359979.1	481	481	481	481
SUSD4	1704	1448	3487	4704
RNU4-57P	136	136	136	136
CCDC185	2050	2050	2050	2050
CAPN8	1030	708	2555	5120
SNRPEP10	278	278	278	278
RNU6-1248P	64	64	64	64
CAPN2	1735	1024	4133	8580
TP53BP2	1826	667	4617	5823
PHBP11	810	810	810	810
ACTBP11	418	418	418	418
TIMM8BP2	251	251	251	251
RN7SKP49	260	260	260	260
FBXO28	1903	1331	5407	6003
DEGS1	1026	765	2039	2262
AC092809.3	812	798	1195	1367
AC092809.5	1320	1320	1320	1320
NVL	1168	661	2993	4578
MIR320B2	143	143	143	143
AC092809.2	479	479	479	479
RNU6-1008P	107	107	107	107
CNIH4	1683	868	4093	5083
WDR26	2552	1518	7357	10953
MIR4742	85	85	85	85
CNIH3	1125	795	2544	3322
AKR1B1P1	949	949	949	949
CNIH3-AS2	2790	3498	3922	4099
AC096537.1	720	720	720	720
AL596330.1	1245	1245	1245	1245
CNIH3-AS1	836	836	836	836
LINC02813	1003	986	1333	1564
AL391811.1	1755	1755	1755	1755
DNAH14	4409	1100	13785	17277
LBR	1559	735	3817	5705
LINC02765	990	942	1592	2226
AC092811.1	303	303	303	303
ENAH	2757	1689	13083	14951
AC099066.2	1115	1196	1529	3469
AC099066.1	538	538	538	538
RNU6-1304P	97	97	97	97
SRP9	942	546	1606	2241
EPHX1	1439	1736	2039	2871
AL591895.1	349	349	349	349
TMEM63A	1595	791	5421	10357
LEFTY1	1066	1066	1623	1886
AL117348.2	1625	1625	1625	1625
PYCR2	1267	1343	3130	3572
MIR6741	63	63	63	63
AL117348.1	342	342	342	342
LEFTY2	1522	1993	2059	2261
AC099066.3	301	301	301	301
NDUFA3P3	250	250	250	250
SDE2	3594	3594	3594	3594
AL512343.2	860	860	1237	1510
H3-3A	889	849	1312	2507
LINC01703	795	825	1110	1602
ACBD3	1935	1935	3576	3581
ACBD3-AS1	543	543	543	543
AL592045.1	351	351	351	351
MIXL1	1215	839	2012	2036
LIN9	2459	2918	3578	4451
YBX1P9	670	670	670	670
AL359742.1	586	586	586	586
PARP1	1409	728	3982	6864
AL359704.2	522	522	522	522
AL359704.1	787	787	787	787
CDKN2AIPNLP1	292	292	292	292
AL359704.3	561	561	561	561
STUM	3141	2269	7753	7836
ITPKB	5025	5813	6153	7005
ITPKB-IT1	730	730	743	867
ITPKB-AS1	529	529	529	529
RPS27P5	247	247	247	247
AL359732.1	1548	1548	1548	1548
PSEN2	1253	785	2374	3617
COQ8A	2226	2138	5129	7384
AL353689.1	199	199	199	199
CDC42BPA	5659	5388	10781	13165
AL353689.2	419	419	419	419
AL353689.3	968	968	968	968
AL451047.1	673	673	673	673
AL627308.1	821	821	821	821
AL627308.2	258	258	258	258
AL627308.3	912	912	912	912
LINC01641	1057	766	1984	2712
NUCKS1P1	697	697	697	697
AL606462.1	450	450	450	450
BTF3P9	292	292	292	292
AL451054.2	204	204	204	204
AL451054.3	742	742	742	742
RNA5SP77	120	120	120	120
ZNF678	1489	1539	2653	2927
AC012414.5	412	412	412	412
ZNF847P	633	633	1032	1127
SNAP47	1606	1857	2393	6546
JMJD4	2195	2508	3814	4380
SNAP47-AS1	1734	1734	1734	1734
AL731702.1	3283	3345	3416	4253
PRSS38	1266	1266	1266	1266
WNT9A	3949	3949	3949	3949
MIR5008	94	94	94	94
WNT3A	2954	2954	2954	2954
LINC02809	2644	2644	2646	2646
ARF1	1038	885	2004	3287
MIR3620	79	79	79	79
C1orf35	1559	1258	3685	4426
MRPL55	719	707	1422	2050
FAM96AP2	479	479	479	479
AL136379.1	1089	1089	1089	1089
AL359510.2	2243	2243	2243	2243
AL359510.1	208	208	208	208
GUK1	828	796	2608	4846
GJC2	2187	2187	2187	2187
IBA57-DT	520	520	597	644
IBA57	6155	7818	9791	10206
OBSCN-AS1	1230	888	2903	3871
OBSCN	8061	4419	26597	38731
AL353593.1	3844	3950	5158	10084
AL353593.2	1129	1129	1129	1129
AL353593.3	1138	1138	1138	1138
AL670729.3	4896	4896	4896	4896
AL670729.2	562	562	562	562
TRIM11	2027	1407	5733	8393
AL670729.1	480	480	480	480
MIR6742	62	62	62	62
AL139288.1	330	330	383	481
TRIM17	1677	1788	2653	3526
H3-4	481	481	481	481
RPL23AP15	459	459	459	459
H2AW	895	895	895	895
H2BU1	2358	2358	2358	2358
MIR4666A	79	79	79	79
H2BU2P	523	523	523	523
AL139288.2	738	738	939	1252
RNF187	2101	2470	3127	3396
BTNL10	632	632	699	735
AL392003.2	285	285	285	285
